Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
,www.emdat.be (D. Guha-Sapir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2020-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Sat, 07 Nov 2020 14:08:32 CET",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI
2014-0414-PHL,2014,0414,Natural,Hydrological,Flood,Flash flood,,,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"El Salvador, Cagayan de Oro City, Lagonglong, Naauan, Opol areas (Misamis Oriental district, Region X province), Quezon area (Bukidnon district, Region X province)",Incessant heavy rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2014,8,30,2014,9,5,4,,3770,,3770,,,,92.5989805737934
2014-0497-PHL,2014,0497,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Jangmi' (Seniang),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Palawan district (Region IV (Southern Tagalog) province), Antique, Capiz, Negros Occidental districts (Region VI (Western Visayas) province), Bohol, Cebu, Siquijor districts (Region VII (Central Visayas) province), Leyte, Samar, Southern Leyte districts (Region VIII (Eastern Visayas) province), Zamboanga Del Sur district (Region IX (Zamboanga Peninsula) province), Bukidnon, Camiguin, Lanao del Norte, Misamis Oriental districts (Region X (Northern Mindanao) province), Compostela, Davao del Norte, Davao Oriental districts (Region XI (Davao Region) province), Region XIII (Caraga) province",,"Slide (land, mud, snow, rock)",,,,,,210,Kph,,,,,2014,12,28,2014,12,31,72,,578549,,578549,,,17688,92.5989805737934
2014-0571-PHL,2014,0571,Natural,Hydrological,Flood,,,,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Kabacan, Tulunan, Pikit areas (North Cotabato district, Region XII province), Upi, So. Upi areas (Shariff Kabunsuan district, ARMM province), Maguindanao district (ARMM province)",Heavy rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2014,8,25,2014,9,1,1,,42175,,42175,,,,92.5989805737934
2014-0474-PHL,2014,0474,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Sinlaku' (Queenie),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Palawan district (Region IV (Southern Tagalog) province), Negros Occidental district (Region VI (Western Visayas) province), Bohol, Cebu, Negros Oriental districts (Region VII (Central Visayas) province), Southern Leyte district (Region VIII (Eastern Visayas) province), Misamis Occidental, Misamis Oriental districts (Region X (Northern Mindanao) province), Davao del Sur district (Region XI (Davao Region) province), Dinagat, Surigao del Norte, Surigao del Sur districts (Region XIII (Caraga) province)",,Flood,,,,,,,Kph,,,,,2014,11,27,2014,11,28,12,,4695,,4695,,,,92.5989805737934
2014-0250-PHL,2014,0250,Natural,Hydrological,Flood,Riverine flood,,,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Maguindanao, Shariff Kabunsuan districts (ARMM province)",Heavy rain,,,,,,,15356,Km2,,,,,2014,6,13,2014,7,3,,,99185,,99185,,,,92.5989805737934
2014-0358-PHL,2014,0358,Technological,Technological,Transport accident,Water,,Ferry Maharlika II,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Near Leyte Isl.,,,,,No,No,,,,,,,,2014,9,13,2014,9,13,70,,14,,14,,,,92.5989805737934
2014-0567-PHL,2014,0567,Technological,Technological,Miscellaneous accident,Explosion,,Fireworks,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,No,No,,,,,,,,2014,1,1,2014,1,1,2,599,,,599,,,,92.5989805737934
2014-0331-PHL,2014,0331,Natural,Geophysical,Volcanic activity,,,Mt. Mayon,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Tabaco, Ligao, Legazpi city, Malilipot, Daraga, Camalig, Guinobatan, Sto. Domingo areas (Albay district, Region V (Bicol region) province)",,,,Yes,,Yes,,,,13.257,123.685,,,2014,9,16,2014,12,3,,,60545,,60545,,,,92.5989805737934
2015-0017-PHL,2015,0017,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Amang' (Mekkhala),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Albay, Camarines Norte, Catanduanes, Sorsogon districts (Region V (Bicol region) province), Cebu district (Region VII (Central Visayas) province), Eastern Samar, Samar districts (Region VIII (Eastern Visayas) province)",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2015,1,19,2015,1,19,2,,21687,,21687,,,1000,92.7088219860826
2015-0371-PHL,2015,0371,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Goni (Ineng),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Region II (Cagayan Valley), Cordillera Administrative region (CAR) provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,252,Kph,,,,,2015,8,22,2015,8,22,40,24,318359,,318383,,,30299,92.7088219860826
2015-0462-PHL,2015,0462,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Koppu (Lando),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Camarines Norte, Catanduanes districts (Region V (Bicol region) province), Cordillera Administrative region (CAR), National Capital region (NCR) province, Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV-A (Calabarzon) provinces",,Flood,"Slide (land, mud, snow, rock)",,,Yes,,210,Kph,16.691,121.24,,,2015,10,14,2015,10,20,51,83,2898507,,2898590,,,210985,92.7088219860826
2015-0543-PHL,2015,0543,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Melor (Nona),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Nueva Vizcaya district (Region II (Cagayan Valley) province), Quezon, Batangas districts (Region IV-A (Calabarzon) province), Marinduque, Mindoro Oriental, Mindoro Occidental, Romblon districts (Region IV (Southern Tagalog) province), Catanduanes, Albay, Masbate, Sorsogon districts (Region V (Bicol region) province), Biliran districts (Region VII (Central Visayas) province), Samar, Northern Samar districts (Region VIII (Eastern Visayas) province), Quezon City area (Metropolitan Manila district, National Capital region (NCR) province)",,Flood,"Slide (land, mud, snow, rock)",,,,,185,Kph,,,,,2015,12,14,2015,12,15,46,24,287227,,287251,,,135217,92.7088219860826
2015-0278-PHL,2015,0278,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone Linfa (Egay),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Ilocos Norte, Ilocos Sur, La Union districts (Region I (Ilocos region) province), Palawan district (Region IV (Southern Tagalog) province), Benguet, Abra, Kalinga districts (Cordillera Administrative region (CAR) province)",,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,,2015,7,4,2015,7,5,,,55567,,55567,,,2218,92.7088219860826
2015-0283-PHL,2015,0283,Natural,Hydrological,Flood,,,,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Caloocan, Malabon, Quezon City, Valenzuela City areas (Metropolitan Manila district, NCR province),Dinalpupihan, Mariveles areas (Bataan district, Region III province),Marilao, Meycauayan, San Jose Del Monte, Santa Maria areas (Bulacan district, Region III province), San Fernando area (Pampanga district, Region III province), Botolan, Candelaria, Masinloc areas (Zambales district, Region III province), San Jose area (Batangas district, Region IV-A province), San Pedro area (Laguna district, Region IV-A province), Conner, Kabugao areas (Apayao district, CAR province), Atok, Baguio City, Bangar, Itogon, Kapangan, Kibunga, La Trinidad, Sablan, Tuba areas (Benguet district, CAR province), Liwan, Tabuk areas (Kalinga district, CAR province)",Enhanced southwest monsoon by two tropical storm 'Egay' and Falcon',"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2015,7,7,2015,7,10,23,,42500,,42500,,,86,92.7088219860826
2015-0359-PHL,2015,0359,Natural,Hydrological,Flood,,,,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Jagna area (Bohol district, Region VII (Central Visayas) province), Malaybalay city, Valencia areas (Bukidnon district, Region X (Northern Mindanao) province), Ampatuan, Datu Piang, Pagalungan areas (Maguindanao districts, ARMM province), Kabuntalan, Sultan Kudarat areas (Shariff Kabunsuan district, ARMM province)",Effects of inter-tropical convergence zone,"Slide (land, mud, snow, rock)",,,,Yes,,,Km2,,,,,2015,7,30,2015,8,5,9,,62929,,62929,,,114,92.7088219860826
2015-0279-PHL,2015,0279,Natural,Hydrological,Flood,,,,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Basilan, Tawi-tawi districts (ARMM province)",Inter-tropical convergence zone,Storm,,,,,,,Km2,,,,,2015,7,2,2015,7,2,8,,122000,,122000,,,,92.7088219860826
2015-0323-PHL,2015,0323,Natural,Hydrological,Flood,Riverine flood,,,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Malaybalay City, Valencia areas (Bukidnon district, Region X province)",Heavy rains,,,,,,,,Km2,,,,,2015,8,5,2015,8,5,9,,880,,880,,,,92.7088219860826
2015-0105-PHL,2015,0105,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon' Maysak',Waiting,Philippines (the),PHL,South-Eastern Asia,Asia,"Isabela district (Region II (Cagayan Valley) province), Aurora district (Region III (Central Luzon) province)",,,,,,,,200,Kph,,,,,2015,4,6,2015,4,6,,,2761,,2761,,,,92.7088219860826
2015-0176-PHL,2015,0176,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Noul (Dodong),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Benito Soliven, Dinapigue, Dilvilacan, Maconacon, Palanan areas (Isabela district, Region II (Cagayan Valley) province), Aparri, Buguey, Calayan, Gonzaga, Santa Ana, Santa Teresita areas (Cagayan district, Region II (Cagayan Valley) province)",,,,,,,,220,Kph,,,,,2015,5,11,2015,5,11,2,,523,,523,,,348,92.7088219860826
2015-0244-PHL,2015,0244,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chan-Home,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Cordillera Administrative region (CAR), Region I (Ilocos region), Region II (Cagayan Valley) provinces",,,,,,,,,Kph,,,,,2015,7,12,2015,7,12,5,,10800,3300,14100,,,1500000,92.7088219860826
2015-0339-PHL,2015,0339,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Soudelor' (Hanna),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Janiuary area (Iloilo district, Region VI (Western Visayas) province), Valladolid area (Negros Occidental district, Region VI (Western Visayas) province), San Lorenzo area (Guimaras district, Region VI (Western Visayas) province), Bayawan, Siaton areas (Negros Oriental district, Region VII (Central Visayas) province), Kapatagan, Laia, Sapad areas (Lanao Del Norte district, Region X (Northern Mindanao) province)",,,,,,,,,Kph,,,,,2015,8,5,2015,8,5,,,3843,,3843,,,,92.7088219860826
2015-0490-PHL,2015,0490,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Mujigae,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Benguet district (Cordillera Administrative region (CAR) province), La Union, Pangasinan districts (Region I (Ilocos region) province), Aurora, Bulacan, Nueva Ecija districts (Region III (Central Luzon) province)",,,,,,,,,Kph,,,,,2015,10,2,2015,10,2,2,,3500,,3500,,,1300,92.7088219860826
2015-0270-PHL,2015,0270,Technological,Technological,Transport accident,Water,,Ferry 'Kim Nirvana',Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Ormoc city; Leyte Isl.,,,,,,,,,,,,,,2015,7,2,2015,7,2,61,,145,,145,,,,92.7088219860826
2015-0170-PHL,2015,0170,Technological,Technological,Industrial accident,Fire,,Shoes factory,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Valenzuela (Manilla),,,,,,,,,m3,,,,,2015,5,14,2015,5,14,72,,,,,,,,92.7088219860826
2015-0152-PHL,2015,0152,Technological,Technological,Miscellaneous accident,Fire,,,--,Philippines (the),PHL,South-Eastern Asia,Asia,Parola Compound of Tondo district (Manila),,,,,No,No,,,,,,,,2015,3,2,2015,3,2,,,50000,,50000,,,,92.7088219860826
2015-0588-PHL,2015,0588,Technological,Technological,Miscellaneous accident,Fire,,Shanty town,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Manila,,,,,,,,,,,,,,2015,11,25,2015,11,25,,,,2500,2500,,,,92.7088219860826
2015-0589-PHL,2015,0589,Technological,Technological,Miscellaneous accident,Fire,,Shanty town,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Sta. Cruz (Manilla),,,,,,,,,,,,,,2015,12,4,2015,12,4,,,,5000,5000,,,,92.7088219860826
2015-0284-PHL,2015,0284,Natural,Hydrological,Flood,,,,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Pangasinan province,Monsoonal rain,,,,No,No,,16151,Km2,15.5509,120.8,,,2015,7,12,2015,7,21,4,,3000,,3000,,,,92.7088219860826
2016-0456-PHL,2016,0456,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Marce (Tokage),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Romblon, Mindoro Oriental (Region IV (Southern Tagalog) province), Antique, Capiz, Aklan, Iloilo (Region VI (Western Visayas) province), Leyte (Region VIII (Eastern Visayas) province), Surigao del Sur, Surigao del Norte, Dinagat (Region XIII (Caraga) province)",,"Slide (land, mud, snow, rock)",,,,,,55,Kph,,,,,2016,11,23,2016,11,25,,,14309,,14309,,,,93.878436484259
2016-0371-PHL,2016,0371,Natural,Meteorological,Storm,,,Typhoon Carina (Nida),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Cagayan, Isabela districts (Region II (Cagayan valley) province), Iloilo district (Region VI (Western Visaya) province), Northern Samar district (Region VIII (Eastern Visayas) province), Region IV (Southern Tagalog), CAR, provinces",,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,,2016,7,29,2016,7,29,,,8809,,8809,,,,93.878436484259
2016-0490-PHL,2016,0490,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Helen (Megi),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Meycauayan city, Marilao, Sta. Maria (Bulacan province)",,Flood,,,,,,,Kph,,,,,2016,9,28,2016,9,28,,,1559,,1559,,,,93.878436484259
2016-0256-PHL,2016,0256,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Butchoy (Nepartak),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Zambales, Battan (Region III); Rizal, Batangas (Region IV)",,,,,,,,,Kph,,,,,2016,7,8,2016,7,8,2,2,3357,,3359,,,,93.878436484259
2016-0342-PHL,2016,0342,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Ferdie (Meranti),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Ilocos Norte district (Region I (Ilocos region) province), Batanes, Cagayan districts (Region II (Cagayan valley) province)",,,,,,,,,Kph,,,,,2016,9,16,2016,9,16,,,16648,,16648,,,4913,93.878436484259
2016-0363-PHL,2016,0363,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Karen (Sarika),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Pangasinan district (Region I (Ilocos region) province), Nueva Vizcaya, Quirino, Isabela districts (Region II (Cagayan valley) province), Aurora, Bulacan, Nueva Ecija, Zambales districts (Region III (Central Luzon) province), Quezon, Rizal, Laguna, Cavite, Batangas districts (Region IV-A (Calabarzon) province), Albay, Catanduanes, Camarines Sur, Camarines Norte, Sorsogon districts (Region V (Bicol region) province)",,,,,,,,210,Kph,,,,,2016,10,16,2016,10,19,,,52270,,52270,,,11490,93.878436484259
2016-0364-PHL,2016,0364,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Lawin (Haima),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Ilocos Norte, Ilocos Sur, La Union, Pangasinan districts (Region I (Ilocos region) province), Cagayan, Isabela, Nueva Vizcaya, Quirino districts (Region II (Cagayan valley) province), Aurora, Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Batangas, Quezon, Rizal districts (Regio IV-A (Calabarzon) province), Camarines Norte, Sorgoson (Region V (Bicol region) province)), Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (Cordillera Administrative region (CAR))",,,,,,,,215,Kph,,,,,2016,10,19,2016,10,21,8,,981154,,981154,,,50690,93.878436484259
2016-0503-PHL,2016,0503,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Nina' (Nock-Ten),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Batangas, Cavite, Laguna, Quezon, Rizal (Calabarzon); Mariduque, Mindoro Occidental (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes , Masbate, Sorsogon (Region V, Bicol region); Northern Samar (Region VIII, Eastern Visayas)",,,,,,Yes,,185,Kph,,,,,2016,12,25,2016,12,26,24,,1893404,,1893404,,,103661,93.878436484259
2016-0377-PHL,2016,0377,Natural,Hydrological,Flood,,,,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"National Capital Region (NCR) province, Ilocos Sur, La Union, Pangasinan districts (Region I (Ilocos Region) province), Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Laguna, Rizal districts (Region IV-A (Calabarzon) province), Antique, Iloilo, Negros Occidental districts (Region VI (Western Visaya) province), Abra, Benguet, Ifugao, Mountain province districts (Cordillera Administrative region (CAR) province)",Monsooonal rains (Hagabat),,,,,,,,Km2,,,,,2016,8,8,2016,8,16,26,,1263098,,1263098,,,9320,93.878436484259
2016-0445-PHL,2016,0445,Natural,Hydrological,Flood,,,,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Pampanga district (Region III (Central Luzon) province), Pangasinan district (Region I (Ilocos region) province)",Monsoonal rains,,,,,Yes,,,Km2,,,,,2016,8,18,2016,8,22,19,,1300000,,1300000,,,,93.878436484259
2016-0537-PHL,2016,0537,Natural,Geophysical,Earthquake,Ground movement,,,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Surigao city,,,,,,,,7,Richter,,,,,2016,3,30,2016,3,30,8,202,,,202,,,,93.878436484259
2016-0558-PHL,2016,0558,Technological,Technological,Miscellaneous accident,Fire,,Shanty town,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Manila,,,,,,,,,,,,,,2016,1,1,2016,1,1,,,,3000,3000,,,,93.878436484259
2016-0561-PHL,2016,0561,Technological,Technological,Miscellaneous accident,Fire,,Residential area,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Isabela city,,,,,,,,,,,,,,2016,6,18,2016,6,18,,,,2000,2000,,,,93.878436484259
2016-0562-PHL,2016,0562,Technological,Technological,Miscellaneous accident,Fire,,Residential area,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Zamboanga city,,,,,,,,,,,,,,2016,6,21,2016,6,21,,,,2000,2000,,,5000,93.878436484259
2016-0563-PHL,2016,0563,Technological,Technological,Miscellaneous accident,Fire,,Residential establishment,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Mandaluyong city,,,,,,,,,,,,,,2016,11,13,2016,11,13,2,,,2000,2000,,,,93.878436484259
